dataset,column,day,n_injected_in_day,clean_daily_mean,polluted_daily_mean,abs_bias,bias_pct,snr
weather:paris,apparent_temperature,2025-09-23,1,9.0958,9.1259,0.0301,0.3307,0.004
weather:paris,apparent_temperature,2025-09-30,1,12.4625,12.5435,0.081,0.6497,0.0109
weather:paris,apparent_temperature,2025-11-04,1,10.4583,10.5037,0.0454,0.434,0.0061
weather:paris,apparent_temperature,2025-11-05,1,11.5625,11.4827,0.0798,0.69,0.0107
weather:paris,apparent_temperature,2025-11-09,1,7.6542,7.6758,0.0216,0.2825,0.0029
weather:paris,apparent_temperature,2025-12-09,1,9.7958,9.8377,0.0418,0.4271,0.0056
weather:paris,apparent_temperature,2025-12-28,1,-3.1292,-3.1529,0.0238,0.7595,0.0032
weather:paris,apparent_temperature,2025-12-29,1,-4.1875,-4.2091,0.0216,0.515,0.0029
weather:paris,apparent_temperature,2026-01-08,1,1.9083,1.8952,0.0131,0.6864,0.0018
weather:paris,apparent_temperature,2026-01-17,2,6.6083,6.6508,0.0425,0.6432,0.0057
weather:paris,apparent_temperature,2026-02-17,1,2.3708,2.3833,0.0125,0.5274,0.0017
weather:paris,apparent_temperature,2026-02-27,1,9.5583,9.5282,0.0302,0.3157,0.004
weather:paris,apparent_temperature,2026-02-28,1,6.825,6.8463,0.0213,0.312,0.0029
weather:paris,apparent_temperature,2026-03-16,1,6.5125,6.4912,0.0213,0.3278,0.0029
weather:paris,apparent_temperature,2026-03-29,1,3.3417,3.3388,0.0029,0.0872,0.0004
weather:paris,apparent_temperature,2026-03-31,1,6.075,6.1027,0.0277,0.4564,0.0037
weather:paris,apparent_temperature,2026-04-08,1,14.9583,14.8869,0.0714,0.4773,0.0096
weather:paris,precipitation,2024-01-11,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-01-14,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-03-14,2,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-03-15,1,0.3958,0.3958,0.0,0.0,0.0
weather:paris,precipitation,2024-03-18,1,0.2792,0.2792,0.0,0.0,0.0
weather:paris,precipitation,2024-04-04,1,0.5208,0.519,0.0019,0.3563,0.0091
weather:paris,precipitation,2024-04-11,1,0.0167,0.0167,0.0,0.0,0.0
weather:paris,precipitation,2024-04-12,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-04-14,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-04-21,1,0.0333,0.0333,0.0,0.0,0.0
weather:paris,precipitation,2024-05-11,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-06-07,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-06-10,1,0.1375,0.1375,0.0,0.0,0.0
weather:paris,precipitation,2024-06-11,1,0.1042,0.1042,0.0,0.0,0.0
weather:paris,precipitation,2024-06-27,1,0.0083,0.0083,0.0,0.0,0.0
weather:paris,precipitation,2024-06-30,1,0.1625,0.1622,0.0003,0.1756,0.0014
weather:paris,precipitation,2024-07-22,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-08-05,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-08-09,1,0.0083,0.0083,0.0,0.0,0.0
weather:paris,precipitation,2024-08-25,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-08-26,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-09-03,1,0.325,0.3245,0.0005,0.157,0.0025
weather:paris,precipitation,2024-09-10,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-09-25,1,0.6667,0.6648,0.0019,0.2843,0.0093
weather:paris,precipitation,2024-10-28,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-10-31,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-11-07,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-11-12,1,0.05,0.0505,0.0005,1.0123,0.0025
weather:paris,precipitation,2024-11-20,1,0.0375,0.0368,0.0007,1.8396,0.0034
weather:paris,precipitation,2024-12-01,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-12-18,1,0.0625,0.0625,0.0,0.0,0.0
weather:paris,precipitation,2024-12-27,2,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-12-28,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2024-12-30,1,0.0042,0.0042,0.0,0.0,0.0
weather:paris,precipitation,2025-01-22,1,0.6292,0.6192,0.01,1.5899,0.0491
weather:paris,precipitation,2025-01-27,1,0.125,0.125,0.0,0.0,0.0
weather:paris,precipitation,2025-02-03,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-02-09,1,0.2,0.2021,0.0021,1.0318,0.0101
weather:paris,precipitation,2025-02-10,1,0.5083,0.4972,0.0112,2.1994,0.0549
weather:paris,precipitation,2025-03-01,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-03-06,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-03-18,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-03-24,1,0.025,0.025,0.0,0.0,0.0
weather:paris,precipitation,2025-03-31,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-04-07,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-04-30,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-05-04,1,0.0333,0.0333,0.0,0.0,0.0
weather:paris,precipitation,2025-05-15,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-06-02,1,0.0583,0.0583,0.0,0.0,0.0
weather:paris,precipitation,2025-06-05,1,0.525,0.525,0.0,0.0,0.0
weather:paris,precipitation,2025-07-07,1,0.8042,0.8042,0.0,0.0,0.0
weather:paris,precipitation,2025-07-13,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-07-14,1,0.25,0.25,0.0,0.0,0.0
weather:paris,precipitation,2025-07-17,1,0.0208,0.0208,0.0,0.0,0.0
weather:paris,precipitation,2025-08-01,1,0.0583,0.0583,0.0,0.0,0.0
weather:paris,precipitation,2025-08-16,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-08-23,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-08-30,1,0.0042,0.0042,0.0,0.0,0.0
weather:paris,precipitation,2025-09-09,2,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-09-12,1,0.0208,0.0208,0.0,0.0,0.0
weather:paris,precipitation,2025-09-21,1,0.0208,0.0208,0.0,0.0,0.0
weather:paris,precipitation,2025-09-30,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2025-11-14,1,0.1458,0.1458,0.0,0.0,0.0
weather:paris,precipitation,2025-11-19,1,0.125,0.125,0.0,0.0,0.0
weather:paris,precipitation,2025-12-12,1,0.0042,0.0042,0.0,0.0,0.0
weather:paris,precipitation,2025-12-21,1,0.4833,0.4833,0.0,0.0,0.0
weather:paris,precipitation,2025-12-28,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2026-02-12,1,0.2875,0.2848,0.0027,0.951,0.0134
weather:paris,precipitation,2026-02-20,1,0.0083,0.0083,0.0,0.0,0.0
weather:paris,precipitation,2026-02-25,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2026-02-27,1,0.1417,0.1361,0.0055,3.9009,0.0271
weather:paris,precipitation,2026-03-16,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2026-03-18,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2026-03-22,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2026-04-08,1,0.0,0.0,0.0,,0.0
weather:paris,precipitation,2026-04-24,1,0.0,0.0,0.0,,0.0
weather:paris,surface_pressure,2024-01-02,1,994.0625,1000.1641,6.1016,0.6138,0.6509
weather:paris,surface_pressure,2024-01-11,1,1026.5042,1023.5843,2.9198,0.2844,0.3115
weather:paris,surface_pressure,2024-01-29,1,1022.6792,1017.541,5.1382,0.5024,0.5481
weather:paris,surface_pressure,2024-04-01,1,994.2708,996.9213,2.6504,0.2666,0.2827
weather:paris,surface_pressure,2024-04-11,1,1028.3375,1033.662,5.3245,0.5178,0.568
weather:paris,surface_pressure,2024-04-23,1,1016.9292,1020.3422,3.413,0.3356,0.3641
weather:paris,surface_pressure,2024-05-11,1,1013.925,1010.2531,3.6719,0.3621,0.3917
weather:paris,surface_pressure,2024-05-15,1,1001.4042,1003.9299,2.5258,0.2522,0.2694
weather:paris,surface_pressure,2024-05-25,1,1013.5917,1019.7211,6.1295,0.6047,0.6539
weather:paris,surface_pressure,2024-05-28,1,1014.6083,1018.8755,4.2671,0.4206,0.4552
weather:paris,surface_pressure,2024-06-04,1,1010.5,1015.8783,5.3783,0.5322,0.5738
weather:paris,surface_pressure,2024-06-07,1,1015.6083,1020.4852,4.8769,0.4802,0.5203
weather:paris,surface_pressure,2024-06-11,1,1013.5125,1007.3229,6.1896,0.6107,0.6603
weather:paris,surface_pressure,2024-06-13,1,1012.9417,1010.4883,2.4533,0.2422,0.2617
weather:paris,surface_pressure,2024-06-27,1,1006.6958,1010.3513,3.6555,0.3631,0.39
weather:paris,surface_pressure,2024-06-30,1,1008.1167,1002.549,5.5677,0.5523,0.594
weather:paris,surface_pressure,2024-07-18,1,1015.9292,1020.5796,4.6504,0.4577,0.4961
weather:paris,surface_pressure,2024-08-23,1,1006.4875,1002.2731,4.2144,0.4187,0.4496
weather:paris,surface_pressure,2024-08-25,1,1017.4458,1011.871,5.5749,0.5479,0.5947
weather:paris,surface_pressure,2024-08-26,1,1018.4333,1014.3963,4.037,0.3964,0.4307
weather:paris,surface_pressure,2024-08-29,1,1013.5417,1015.6912,2.1495,0.2121,0.2293
weather:paris,surface_pressure,2024-09-01,1,1008.9583,1013.9579,4.9996,0.4955,0.5334
weather:paris,surface_pressure,2024-09-10,2,1010.9,1011.5843,0.6843,0.0677,0.073
weather:paris,surface_pressure,2024-09-18,1,1017.4625,1022.7802,5.3177,0.5226,0.5673
weather:paris,surface_pressure,2024-09-20,2,1013.0167,1013.7987,0.7821,0.0772,0.0834
weather:paris,surface_pressure,2024-10-10,1,997.8208,1002.1268,4.306,0.4315,0.4594
weather:paris,surface_pressure,2024-10-25,1,1011.7792,1015.77,3.9908,0.3944,0.4257
weather:paris,surface_pressure,2024-10-28,1,1021.6208,1025.2684,3.6475,0.357,0.3891
weather:paris,surface_pressure,2024-10-31,1,1022.7458,1018.5705,4.1754,0.4083,0.4454
weather:paris,surface_pressure,2024-11-07,1,1025.1542,1020.8842,4.27,0.4165,0.4555
weather:paris,surface_pressure,2024-11-12,1,1025.0917,1029.2362,4.1445,0.4043,0.4421
weather:paris,surface_pressure,2024-12-18,1,1014.0542,1009.7387,4.3154,0.4256,0.4604
weather:paris,surface_pressure,2024-12-23,1,1016.825,1013.3452,3.4798,0.3422,0.3712
weather:paris,surface_pressure,2025-01-03,1,1020.2667,1024.0828,3.8161,0.374,0.4071
weather:paris,surface_pressure,2025-01-13,1,1036.0667,1041.5894,5.5227,0.533,0.5892
weather:paris,surface_pressure,2025-01-27,1,988.0875,990.3999,2.3124,0.234,0.2467
weather:paris,surface_pressure,2025-02-02,1,1019.8458,1023.3824,3.5366,0.3468,0.3773
weather:paris,surface_pressure,2025-02-03,1,1023.3,1019.1227,4.1773,0.4082,0.4456
weather:paris,surface_pressure,2025-02-10,1,1015.4833,1018.207,2.7237,0.2682,0.2906
weather:paris,surface_pressure,2025-02-15,1,1017.2833,1011.3752,5.9081,0.5808,0.6303
weather:paris,surface_pressure,2025-02-23,1,1022.9333,1026.2889,3.3556,0.328,0.358
weather:paris,surface_pressure,2025-03-02,1,1027.625,1025.3122,2.3128,0.2251,0.2467
weather:paris,surface_pressure,2025-04-07,1,1018.525,1012.8673,5.6577,0.5555,0.6036
weather:paris,surface_pressure,2025-04-08,1,1019.9208,1013.6861,6.2348,0.6113,0.6651
weather:paris,surface_pressure,2025-05-22,1,1013.0833,1016.9253,3.8419,0.3792,0.4099
weather:paris,surface_pressure,2025-05-30,1,1016.6333,1013.6004,3.0329,0.2983,0.3235
weather:paris,surface_pressure,2025-06-25,1,1008.3083,1013.3764,5.0681,0.5026,0.5407
weather:paris,surface_pressure,2025-07-01,1,1010.2375,1006.8671,3.3704,0.3336,0.3595
weather:paris,surface_pressure,2025-07-02,1,1011.4708,1014.8095,3.3386,0.3301,0.3562
weather:paris,surface_pressure,2025-07-07,1,1005.2917,1009.7315,4.4399,0.4417,0.4736
weather:paris,surface_pressure,2025-07-14,1,1011.9542,1007.851,4.1032,0.4055,0.4377
weather:paris,surface_pressure,2025-08-23,1,1016.3125,1020.4617,4.1492,0.4083,0.4426
weather:paris,surface_pressure,2025-09-09,1,1012.2667,1015.6914,3.4247,0.3383,0.3653
weather:paris,surface_pressure,2025-09-15,1,1009.9083,1005.4936,4.4147,0.4371,0.471
weather:paris,surface_pressure,2025-09-25,1,1016.5167,1011.5173,4.9993,0.4918,0.5333
weather:paris,surface_pressure,2025-10-31,1,1005.65,1003.496,2.154,0.2142,0.2298
weather:paris,surface_pressure,2025-11-09,1,1015.1208,1010.4029,4.7179,0.4648,0.5033
weather:paris,surface_pressure,2025-11-19,1,1003.8083,1007.331,3.5226,0.3509,0.3758
weather:paris,surface_pressure,2025-11-23,1,1005.1458,1011.3303,6.1845,0.6153,0.6598
weather:paris,surface_pressure,2025-11-27,1,1018.2125,1023.6566,5.4441,0.5347,0.5808
weather:paris,surface_pressure,2025-12-09,1,1008.7583,1005.6756,3.0827,0.3056,0.3289
weather:paris,surface_pressure,2025-12-12,1,1015.8917,1013.7232,2.1685,0.2135,0.2313
weather:paris,surface_pressure,2026-02-17,1,1009.1667,1011.742,2.5754,0.2552,0.2747
weather:paris,surface_pressure,2026-03-02,1,1014.4667,1011.8684,2.5983,0.2561,0.2772
weather:paris,surface_pressure,2026-03-06,1,1015.5583,1018.7589,3.2006,0.3152,0.3414
weather:paris,surface_pressure,2026-03-22,1,1009.4958,1012.7164,3.2206,0.319,0.3436
weather:paris,surface_pressure,2026-04-27,1,1016.875,1019.4404,2.5654,0.2523,0.2737
weather:paris,soil_temperature_7_to_28cm,2024-01-29,2,4.75,4.7452,0.0048,0.1018,0.0008
weather:paris,soil_temperature_7_to_28cm,2024-02-04,1,8.2792,8.2428,0.0363,0.4389,0.006
weather:paris,soil_temperature_7_to_28cm,2024-03-14,1,9.6167,9.6526,0.0359,0.3735,0.0059
weather:paris,soil_temperature_7_to_28cm,2024-03-18,1,11.2958,11.3304,0.0346,0.3061,0.0057
weather:paris,soil_temperature_7_to_28cm,2024-03-30,1,9.6875,9.7379,0.0504,0.5206,0.0083
weather:paris,soil_temperature_7_to_28cm,2024-04-04,1,11.9458,11.9967,0.0509,0.426,0.0084
weather:paris,soil_temperature_7_to_28cm,2024-04-14,1,15.1542,15.1898,0.0356,0.235,0.0059
weather:paris,soil_temperature_7_to_28cm,2024-05-11,1,15.9083,15.9999,0.0915,0.5753,0.0151
weather:paris,soil_temperature_7_to_28cm,2024-05-17,1,15.5625,15.514,0.0485,0.3119,0.008
weather:paris,soil_temperature_7_to_28cm,2024-05-24,1,15.9833,16.0586,0.0753,0.4711,0.0124
weather:paris,soil_temperature_7_to_28cm,2024-05-28,1,14.675,14.7577,0.0827,0.5632,0.0136
weather:paris,soil_temperature_7_to_28cm,2024-06-10,1,15.875,15.9206,0.0456,0.2875,0.0075
weather:paris,soil_temperature_7_to_28cm,2024-06-11,2,14.95,14.7902,0.1598,1.0689,0.0263
weather:paris,soil_temperature_7_to_28cm,2024-06-19,1,17.3167,17.241,0.0757,0.4371,0.0125
weather:paris,soil_temperature_7_to_28cm,2024-06-24,1,18.5375,18.5781,0.0406,0.2188,0.0067
weather:paris,soil_temperature_7_to_28cm,2024-06-27,1,22.2417,22.3563,0.1146,0.5155,0.0189
weather:paris,soil_temperature_7_to_28cm,2024-07-15,1,19.0375,19.1083,0.0708,0.372,0.0117
weather:paris,soil_temperature_7_to_28cm,2024-08-02,1,24.125,24.0059,0.1191,0.4935,0.0196
weather:paris,soil_temperature_7_to_28cm,2024-08-09,1,22.5042,22.4424,0.0617,0.2743,0.0102
weather:paris,soil_temperature_7_to_28cm,2024-08-17,1,22.0917,22.2005,0.1088,0.4925,0.0179
weather:paris,soil_temperature_7_to_28cm,2024-09-01,1,20.9083,20.8622,0.0462,0.2208,0.0076
weather:paris,soil_temperature_7_to_28cm,2024-09-05,1,19.35,19.4601,0.1101,0.5689,0.0182
weather:paris,soil_temperature_7_to_28cm,2024-09-19,1,17.9625,17.8545,0.108,0.6011,0.0178
weather:paris,soil_temperature_7_to_28cm,2024-09-20,1,17.975,18.0508,0.0758,0.4216,0.0125
weather:paris,soil_temperature_7_to_28cm,2024-09-24,1,16.2958,16.2601,0.0358,0.2196,0.0059
weather:paris,soil_temperature_7_to_28cm,2024-09-25,1,15.5875,15.6834,0.0959,0.6152,0.0158
weather:paris,soil_temperature_7_to_28cm,2024-10-25,1,13.35,13.4032,0.0532,0.3983,0.0088
weather:paris,soil_temperature_7_to_28cm,2024-10-28,1,14.3125,14.2379,0.0746,0.521,0.0123
weather:paris,soil_temperature_7_to_28cm,2024-10-31,1,13.2833,13.3341,0.0507,0.3819,0.0084
weather:paris,soil_temperature_7_to_28cm,2024-11-04,1,11.8833,11.9402,0.0569,0.4785,0.0094
weather:paris,soil_temperature_7_to_28cm,2024-11-11,1,10.8583,10.9204,0.0621,0.5715,0.0102
weather:paris,soil_temperature_7_to_28cm,2024-11-12,1,10.15,10.1184,0.0316,0.311,0.0052
weather:paris,soil_temperature_7_to_28cm,2024-12-18,1,7.4375,7.4767,0.0392,0.5273,0.0065
weather:paris,soil_temperature_7_to_28cm,2024-12-23,1,5.9583,5.9401,0.0182,0.3059,0.003
weather:paris,soil_temperature_7_to_28cm,2024-12-27,1,5.9,5.9304,0.0304,0.5145,0.005
weather:paris,soil_temperature_7_to_28cm,2025-01-03,1,3.775,3.761,0.014,0.3711,0.0023
weather:paris,soil_temperature_7_to_28cm,2025-01-13,1,2.9708,2.9886,0.0177,0.5971,0.0029
weather:paris,soil_temperature_7_to_28cm,2025-01-22,1,1.8458,1.8302,0.0157,0.8491,0.0026
weather:paris,soil_temperature_7_to_28cm,2025-02-10,1,4.9917,4.9675,0.0241,0.4831,0.004
weather:paris,soil_temperature_7_to_28cm,2025-02-22,1,8.8958,8.8565,0.0393,0.4421,0.0065
weather:paris,soil_temperature_7_to_28cm,2025-03-02,1,4.925,4.9539,0.0289,0.5877,0.0048
weather:paris,soil_temperature_7_to_28cm,2025-03-18,1,6.6542,6.6388,0.0153,0.2307,0.0025
weather:paris,soil_temperature_7_to_28cm,2025-03-22,1,11.4625,11.5173,0.0548,0.4781,0.009
weather:paris,soil_temperature_7_to_28cm,2025-03-24,1,10.2375,10.293,0.0555,0.5418,0.0091
weather:paris,soil_temperature_7_to_28cm,2025-03-31,1,9.3542,9.3844,0.0302,0.323,0.005
weather:paris,soil_temperature_7_to_28cm,2025-04-07,1,12.1375,12.1886,0.0511,0.4211,0.0084
weather:paris,soil_temperature_7_to_28cm,2025-04-08,1,11.9625,11.8928,0.0697,0.5825,0.0115
weather:paris,soil_temperature_7_to_28cm,2025-04-25,1,12.3,12.2659,0.0341,0.277,0.0056
weather:paris,soil_temperature_7_to_28cm,2025-05-04,1,17.8875,17.9864,0.0989,0.5528,0.0163
weather:paris,soil_temperature_7_to_28cm,2025-06-05,1,17.7417,17.8416,0.0999,0.5631,0.0165
weather:paris,soil_temperature_7_to_28cm,2025-06-12,1,20.525,20.462,0.063,0.3068,0.0104
weather:paris,soil_temperature_7_to_28cm,2025-07-01,1,27.9,28.0499,0.1499,0.5371,0.0247
weather:paris,soil_temperature_7_to_28cm,2025-07-02,1,28.9875,28.8299,0.1576,0.5437,0.026
weather:paris,soil_temperature_7_to_28cm,2025-07-04,1,25.1125,25.2525,0.14,0.5573,0.0231
weather:paris,soil_temperature_7_to_28cm,2025-07-13,1,24.875,24.7692,0.1058,0.4253,0.0174
weather:paris,soil_temperature_7_to_28cm,2025-07-14,1,25.425,25.5607,0.1357,0.5337,0.0224
weather:paris,soil_temperature_7_to_28cm,2025-08-01,1,19.9292,19.8603,0.0689,0.3455,0.0114
weather:paris,soil_temperature_7_to_28cm,2025-08-23,1,19.8083,19.7035,0.1048,0.5291,0.0173
weather:paris,soil_temperature_7_to_28cm,2025-09-09,1,19.925,20.0502,0.1252,0.6285,0.0206
weather:paris,soil_temperature_7_to_28cm,2025-10-07,1,13.4042,13.4382,0.034,0.254,0.0056
weather:paris,soil_temperature_7_to_28cm,2025-10-12,1,13.9917,14.0566,0.0649,0.4641,0.0107
weather:paris,soil_temperature_7_to_28cm,2025-11-05,2,12.025,12.1216,0.0966,0.8032,0.0159
weather:paris,soil_temperature_7_to_28cm,2025-11-14,1,12.7375,12.6601,0.0774,0.6075,0.0128
weather:paris,soil_temperature_7_to_28cm,2025-11-19,1,7.4708,7.4363,0.0345,0.4623,0.0057
weather:paris,soil_temperature_7_to_28cm,2025-12-28,1,1.4542,1.4612,0.007,0.4815,0.0012
weather:paris,soil_temperature_7_to_28cm,2026-02-25,1,10.3458,10.2928,0.053,0.5125,0.0087
weather:paris,soil_temperature_7_to_28cm,2026-02-26,1,10.6792,10.6338,0.0453,0.4245,0.0075
weather:paris,soil_temperature_7_to_28cm,2026-02-27,1,10.7167,10.7781,0.0614,0.5731,0.0101
weather:paris,soil_temperature_7_to_28cm,2026-02-28,1,10.3292,10.2911,0.0381,0.3684,0.0063
weather:paris,soil_temperature_7_to_28cm,2026-03-16,1,8.5542,8.5041,0.05,0.585,0.0083
weather:paris,soil_temperature_7_to_28cm,2026-03-22,1,10.0292,9.9995,0.0297,0.2959,0.0049
weather:paris,soil_temperature_7_to_28cm,2026-03-24,1,10.2458,10.1906,0.0552,0.5386,0.0091
weather:paris,soil_temperature_7_to_28cm,2026-04-16,1,13.3208,13.2761,0.0447,0.3359,0.0074
weather:paris,soil_temperature_7_to_28cm,2026-04-24,1,15.1042,15.0506,0.0535,0.3543,0.0088
weather:paris,soil_moisture_7_to_28cm,2024-01-02,1,0.4003,0.402,0.0017,0.42,0.0233
weather:paris,soil_moisture_7_to_28cm,2024-01-14,1,0.3715,0.3732,0.0018,0.4779,0.0246
weather:paris,soil_moisture_7_to_28cm,2024-01-20,1,0.3988,0.4011,0.0023,0.5781,0.032
weather:paris,soil_moisture_7_to_28cm,2024-03-14,1,0.4033,0.4018,0.0014,0.3549,0.0199
weather:paris,soil_moisture_7_to_28cm,2024-03-15,1,0.3972,0.399,0.0018,0.4616,0.0254
weather:paris,soil_moisture_7_to_28cm,2024-03-17,1,0.4006,0.3995,0.0012,0.2928,0.0163
weather:paris,soil_moisture_7_to_28cm,2024-04-01,1,0.4075,0.4056,0.0019,0.4784,0.027
weather:paris,soil_moisture_7_to_28cm,2024-04-12,1,0.3927,0.3903,0.0024,0.6093,0.0332
weather:paris,soil_moisture_7_to_28cm,2024-05-17,1,0.3058,0.3072,0.0013,0.4373,0.0185
weather:paris,soil_moisture_7_to_28cm,2024-05-28,1,0.3163,0.3177,0.0014,0.43,0.0189
weather:paris,soil_moisture_7_to_28cm,2024-06-02,1,0.3578,0.3565,0.0013,0.3599,0.0179
weather:paris,soil_moisture_7_to_28cm,2024-06-06,1,0.3215,0.32,0.0015,0.4659,0.0208
weather:paris,soil_moisture_7_to_28cm,2024-06-10,1,0.2704,0.2696,0.0009,0.318,0.0119
weather:paris,soil_moisture_7_to_28cm,2024-06-11,1,0.2642,0.265,0.0008,0.3034,0.0111
weather:paris,soil_moisture_7_to_28cm,2024-07-22,1,0.1634,0.1629,0.0005,0.2794,0.0063
weather:paris,soil_moisture_7_to_28cm,2024-08-05,1,0.186,0.1855,0.0005,0.2485,0.0064
weather:paris,soil_moisture_7_to_28cm,2024-08-17,1,0.1592,0.1584,0.0009,0.5552,0.0123
weather:paris,soil_moisture_7_to_28cm,2024-08-25,1,0.2279,0.2287,0.0009,0.3837,0.0121
weather:paris,soil_moisture_7_to_28cm,2024-09-18,1,0.2843,0.286,0.0017,0.5857,0.0231
weather:paris,soil_moisture_7_to_28cm,2024-09-19,1,0.2814,0.2823,0.0009,0.3125,0.0122
weather:paris,soil_moisture_7_to_28cm,2024-09-20,1,0.2847,0.2861,0.0014,0.4774,0.0189
weather:paris,soil_moisture_7_to_28cm,2024-09-23,1,0.2882,0.2869,0.0013,0.461,0.0184
weather:paris,soil_moisture_7_to_28cm,2024-09-24,1,0.299,0.3008,0.0017,0.5783,0.024
weather:paris,soil_moisture_7_to_28cm,2024-09-28,1,0.3561,0.3577,0.0016,0.442,0.0218
weather:paris,soil_moisture_7_to_28cm,2024-10-28,1,0.3632,0.3614,0.0018,0.5011,0.0252
weather:paris,soil_moisture_7_to_28cm,2024-10-31,1,0.3539,0.3518,0.0021,0.6025,0.0296
weather:paris,soil_moisture_7_to_28cm,2024-11-09,1,0.3317,0.3329,0.0012,0.3682,0.0169
weather:paris,soil_moisture_7_to_28cm,2024-11-11,1,0.3349,0.3338,0.0011,0.3247,0.0151
weather:paris,soil_moisture_7_to_28cm,2024-11-12,1,0.3197,0.3186,0.0011,0.3378,0.015
weather:paris,soil_moisture_7_to_28cm,2024-12-01,1,0.33,0.3309,0.0009,0.2665,0.0122
weather:paris,soil_moisture_7_to_28cm,2024-12-18,1,0.3374,0.3391,0.0017,0.5013,0.0235
weather:paris,soil_moisture_7_to_28cm,2024-12-30,1,0.3366,0.3353,0.0013,0.3784,0.0177
weather:paris,soil_moisture_7_to_28cm,2025-01-27,1,0.3437,0.3452,0.0015,0.4286,0.0204
weather:paris,soil_moisture_7_to_28cm,2025-02-08,1,0.338,0.3371,0.0009,0.2617,0.0123
weather:paris,soil_moisture_7_to_28cm,2025-02-09,1,0.341,0.3393,0.0017,0.5098,0.0241
weather:paris,soil_moisture_7_to_28cm,2025-02-10,2,0.3431,0.3429,0.0002,0.0515,0.0025
weather:paris,soil_moisture_7_to_28cm,2025-02-23,1,0.3362,0.3379,0.0016,0.4763,0.0222
weather:paris,soil_moisture_7_to_28cm,2025-03-01,1,0.3398,0.3409,0.0011,0.3368,0.0159
weather:paris,soil_moisture_7_to_28cm,2025-03-06,1,0.3234,0.3225,0.0009,0.2718,0.0122
